"County","State","State_FIPS","County_FIPS","Category","Percent_Change_Mortality_Rate_1980_2014"
"Charles City County"," Virginia","51","036","Cardiovascular diseases",-58.36
"Charlotte County"," Virginia","51","037","Cardiovascular diseases",-44.52
"Charlottesville City"," Virginia","51","540","Cardiovascular diseases",-61.57
"Chesapeake City"," Virginia","51","550","Cardiovascular diseases",-59.14
"Chesterfield County"," Virginia","51","041","Cardiovascular diseases",-55.02
"Clarke County"," Virginia","51","043","Cardiovascular diseases",-54.27
"Colonial Heights City"," Virginia","51","570","Cardiovascular diseases",-51.56
"Covington City"," Virginia","51","580","Cardiovascular diseases",-41.45
"Craig County"," Virginia","51","045","Cardiovascular diseases",-52.7
"Culpeper County"," Virginia","51","047","Cardiovascular diseases",-47.64
"Cumberland County"," Virginia","51","049","Cardiovascular diseases",-49.47
"Danville City"," Virginia","51","590","Cardiovascular diseases",-40.78
"Dickenson County"," Virginia","51","051","Cardiovascular diseases",-45.01
"Dinwiddie County"," Virginia","51","053","Cardiovascular diseases",-44.78
"Emporia City"," Virginia","51","595","Cardiovascular diseases",-34.8
"Essex County"," Virginia","51","057","Cardiovascular diseases",-44.34
"Fairfax City"," Virginia","51","600","Cardiovascular diseases",-62.08
"Fairfax County"," Virginia","51","059","Cardiovascular diseases",-62.08
"Falls Church City"," Virginia","51","610","Cardiovascular diseases",-61.86
"Fauquier County"," Virginia","51","061","Cardiovascular diseases",-58.65
"Floyd County"," Virginia","51","063","Cardiovascular diseases",-42.01
"Fluvanna County"," Virginia","51","065","Cardiovascular diseases",-60.3
"Franklin City"," Virginia","51","620","Cardiovascular diseases",-45.64
"Franklin County"," Virginia","51","067","Cardiovascular diseases",-47.86
"Frederick County"," Virginia","51","069","Cardiovascular diseases",-60.77
"Fredericksburg City"," Virginia","51","630","Cardiovascular diseases",-55.3
"Galax City"," Virginia","51","640","Cardiovascular diseases",-40.37
"Giles County"," Virginia","51","071","Cardiovascular diseases",-40.28
"Gloucester County"," Virginia","51","073","Cardiovascular diseases",-46.75
"Goochland County"," Virginia","51","075","Cardiovascular diseases",-58.7
"Grayson County"," Virginia","51","077","Cardiovascular diseases",-46.17
"Greene County"," Virginia","51","079","Cardiovascular diseases",-60.57
"Greensville County"," Virginia","51","081","Cardiovascular diseases",-34.8
"Halifax County"," Virginia","51","083","Cardiovascular diseases",-41.99
"Hampton City"," Virginia","51","650","Cardiovascular diseases",-44.45
"Hanover County"," Virginia","51","085","Cardiovascular diseases",-55.43
"Harrisonburg City"," Virginia","51","660","Cardiovascular diseases",-56.6
"Henrico County"," Virginia","51","087","Cardiovascular diseases",-53.34
"Henry County"," Virginia","51","089","Cardiovascular diseases",-32.15
"Highland County"," Virginia","51","091","Cardiovascular diseases",-58.14
"Hopewell City"," Virginia","51","670","Cardiovascular diseases",-34.95
"Isle of Wight County"," Virginia","51","093","Cardiovascular diseases",-54.55
"James City County"," Virginia","51","095","Cardiovascular diseases",-58.13
"King George County"," Virginia","51","099","Cardiovascular diseases",-58.7
"King William County"," Virginia","51","101","Cardiovascular diseases",-49.18
"King and Queen County"," Virginia","51","097","Cardiovascular diseases",-56.83
"Lancaster County"," Virginia","51","103","Cardiovascular diseases",-48.41
"Lee County"," Virginia","51","105","Cardiovascular diseases",-37.41
"Lexington City"," Virginia","51","678","Cardiovascular diseases",-53.74
"Loudoun County"," Virginia","51","107","Cardiovascular diseases",-69.21
"Louisa County"," Virginia","51","109","Cardiovascular diseases",-54.21
"Lunenburg County"," Virginia","51","111","Cardiovascular diseases",-47.83
"Lynchburg City"," Virginia","51","680","Cardiovascular diseases",-42.46
"Madison County"," Virginia","51","113","Cardiovascular diseases",-50.11
"Manassas City"," Virginia","51","683","Cardiovascular diseases",-64.65
"Manassas Park City"," Virginia","51","685","Cardiovascular diseases",-64.65
"Martinsville City"," Virginia","51","690","Cardiovascular diseases",-26.98
"Mathews County"," Virginia","51","115","Cardiovascular diseases",-42.42
"Mecklenburg County"," Virginia","51","117","Cardiovascular diseases",-45.33
"Middlesex County"," Virginia","51","119","Cardiovascular diseases",-49.27
"Montgomery County"," Virginia","51","121","Cardiovascular diseases",-49.33
"Nelson County"," Virginia","51","125","Cardiovascular diseases",-56.48
"New Kent County"," Virginia","51","127","Cardiovascular diseases",-57
"Newport News City"," Virginia","51","700","Cardiovascular diseases",-56.77
"Norfolk City"," Virginia","51","710","Cardiovascular diseases",-48.17
"Northampton County"," Virginia","51","131","Cardiovascular diseases",-49.61
"Northumberland County"," Virginia","51","133","Cardiovascular diseases",-56.59
"Norton City"," Virginia","51","720","Cardiovascular diseases",-52.45
"Nottoway County"," Virginia","51","135","Cardiovascular diseases",-33.85
"Orange County"," Virginia","51","137","Cardiovascular diseases",-56.4
"Page County"," Virginia","51","139","Cardiovascular diseases",-45.28
"Patrick County"," Virginia","51","141","Cardiovascular diseases",-25.98
"Petersburg City"," Virginia","51","730","Cardiovascular diseases",-32.13
"Pittsylvania County"," Virginia","51","143","Cardiovascular diseases",-40.78
"Poquoson City"," Virginia","51","735","Cardiovascular diseases",-43.93
"Portsmouth City"," Virginia","51","740","Cardiovascular diseases",-43.55
"Powhatan County"," Virginia","51","145","Cardiovascular diseases",-59.2
"Prince Edward County"," Virginia","51","147","Cardiovascular diseases",-43.08
"Prince George County"," Virginia","51","149","Cardiovascular diseases",-54.3
"Prince William County"," Virginia","51","153","Cardiovascular diseases",-64.65
"Pulaski County"," Virginia","51","155","Cardiovascular diseases",-25.71
"Radford City"," Virginia","51","750","Cardiovascular diseases",-44.96
"Rappahannock County"," Virginia","51","157","Cardiovascular diseases",-56.59
"Richmond City"," Virginia","51","760","Cardiovascular diseases",-44.17
"Richmond County"," Virginia","51","159","Cardiovascular diseases",-45.59
"Roanoke City"," Virginia","51","770","Cardiovascular diseases",-33.35
"Roanoke County"," Virginia","51","161","Cardiovascular diseases",-49.05
"Rockbridge County"," Virginia","51","163","Cardiovascular diseases",-63.12
"Rockingham County"," Virginia","51","165","Cardiovascular diseases",-56.6
"Russell County"," Virginia","51","167","Cardiovascular diseases",-39.13
"Salem City"," Virginia","51","775","Cardiovascular diseases",-54.41
"Scott County"," Virginia","51","169","Cardiovascular diseases",-38.52
"Shenandoah County"," Virginia","51","171","Cardiovascular diseases",-56.74
"Smyth County"," Virginia","51","173","Cardiovascular diseases",-41.91
"Southampton County"," Virginia","51","175","Cardiovascular diseases",-45.64
"Spotsylvania County"," Virginia","51","177","Cardiovascular diseases",-55.3
"Stafford County"," Virginia","51","179","Cardiovascular diseases",-58.54
"Staunton City"," Virginia","51","790","Cardiovascular diseases",-53.77
"Suffolk City"," Virginia","51","800","Cardiovascular diseases",-57.37
"Surry County"," Virginia","51","181","Cardiovascular diseases",-55.32
"Sussex County"," Virginia","51","183","Cardiovascular diseases",-46.28
"Tazewell County"," Virginia","51","185","Cardiovascular diseases",-36.94
"Virginia Beach City"," Virginia","51","810","Cardiovascular diseases",-56.74
"Warren County"," Virginia","51","187","Cardiovascular diseases",-50.73
"Washington County"," Virginia","51","191","Cardiovascular diseases",-49.2
"Waynesboro City"," Virginia","51","820","Cardiovascular diseases",-53.77
"Westmoreland County"," Virginia","51","193","Cardiovascular diseases",-52.49
"Williamsburg City"," Virginia","51","830","Cardiovascular diseases",-58.13
"Winchester City"," Virginia","51","840","Cardiovascular diseases",-57.96
"Wise County"," Virginia","51","195","Cardiovascular diseases",-39.98
"Wythe County"," Virginia","51","197","Cardiovascular diseases",-47.47
"York County"," Virginia","51","199","Cardiovascular diseases",-56.77
"Adams County"," Washington","53","001","Cardiovascular diseases",-45.01
"Asotin County"," Washington","53","003","Cardiovascular diseases",-44.15
"Benton County"," Washington","53","005","Cardiovascular diseases",-47.48
"Chelan County"," Washington","53","007","Cardiovascular diseases",-49.84
"Clallam County"," Washington","53","009","Cardiovascular diseases",-44.38
"Clark County"," Washington","53","011","Cardiovascular diseases",-51.72
"Columbia County"," Washington","53","013","Cardiovascular diseases",-51.19
"Cowlitz County"," Washington","53","015","Cardiovascular diseases",-45.52
"Douglas County"," Washington","53","017","Cardiovascular diseases",-45.87
"Ferry County"," Washington","53","019","Cardiovascular diseases",-47.44
"Franklin County"," Washington","53","021","Cardiovascular diseases",-50.37
"Garfield County"," Washington","53","023","Cardiovascular diseases",-55.09
"Grant County"," Washington","53","025","Cardiovascular diseases",-41.16
"Grays Harbor County"," Washington","53","027","Cardiovascular diseases",-45.18
"Island County"," Washington","53","029","Cardiovascular diseases",-56.8
"Jefferson County"," Washington","53","031","Cardiovascular diseases",-52.88
"King County"," Washington","53","033","Cardiovascular diseases",-51.33
"Kitsap County"," Washington","53","035","Cardiovascular diseases",-46.35
"Kittitas County"," Washington","53","037","Cardiovascular diseases",-49.25
"Klickitat County"," Washington","53","039","Cardiovascular diseases",-50.44
"Lewis County"," Washington","53","041","Cardiovascular diseases",-42.26
"Lincoln County"," Washington","53","043","Cardiovascular diseases",-41.96
"Mason County"," Washington","53","045","Cardiovascular diseases",-41.33
"Okanogan County"," Washington","53","047","Cardiovascular diseases",-47.64
"Pacific County"," Washington","53","049","Cardiovascular diseases",-33.19
"Pend Oreille County"," Washington","53","051","Cardiovascular diseases",-48.09
"Pierce County"," Washington","53","053","Cardiovascular diseases",-47.91
"San Juan County"," Washington","53","055","Cardiovascular diseases",-58.47
"Skagit County"," Washington","53","057","Cardiovascular diseases",-54.48
"Skamania County"," Washington","53","059","Cardiovascular diseases",-52.55
"Snohomish County"," Washington","53","061","Cardiovascular diseases",-48.14
"Spokane County"," Washington","53","063","Cardiovascular diseases",-47.5
"Stevens County"," Washington","53","065","Cardiovascular diseases",-37.43
"Thurston County"," Washington","53","067","Cardiovascular diseases",-48.4
"Wahkiakum County"," Washington","53","069","Cardiovascular diseases",-48.22
"Walla Walla County"," Washington","53","071","Cardiovascular diseases",-39.57
"Whatcom County"," Washington","53","073","Cardiovascular diseases",-46.21
"Whitman County"," Washington","53","075","Cardiovascular diseases",-43.2
"Yakima County"," Washington","53","077","Cardiovascular diseases",-40.52
"Barbour County"," West Virginia","54","001","Cardiovascular diseases",-40.11
"Berkeley County"," West Virginia","54","003","Cardiovascular diseases",-49.8
"Boone County"," West Virginia","54","005","Cardiovascular diseases",-45.74
"Braxton County"," West Virginia","54","007","Cardiovascular diseases",-49.93
"Brooke County"," West Virginia","54","009","Cardiovascular diseases",-48.07
"Cabell County"," West Virginia","54","011","Cardiovascular diseases",-49.76
"Calhoun County"," West Virginia","54","013","Cardiovascular diseases",-49.69
"Clay County"," West Virginia","54","015","Cardiovascular diseases",-52.15
"Doddridge County"," West Virginia","54","017","Cardiovascular diseases",-42.71
"Fayette County"," West Virginia","54","019","Cardiovascular diseases",-47.73
"Gilmer County"," West Virginia","54","021","Cardiovascular diseases",-41.34
"Grant County"," West Virginia","54","023","Cardiovascular diseases",-41.05
"Greenbrier County"," West Virginia","54","025","Cardiovascular diseases",-49.91
"Hampshire County"," West Virginia","54","027","Cardiovascular diseases",-52.79
"Hancock County"," West Virginia","54","029","Cardiovascular diseases",-40.73
"Hardy County"," West Virginia","54","031","Cardiovascular diseases",-49.28
"Harrison County"," West Virginia","54","033","Cardiovascular diseases",-44.49
"Jackson County"," West Virginia","54","035","Cardiovascular diseases",-46
"Jefferson County"," West Virginia","54","037","Cardiovascular diseases",-55.65
"Kanawha County"," West Virginia","54","039","Cardiovascular diseases",-50.24
"Lewis County"," West Virginia","54","041","Cardiovascular diseases",-36.21
"Lincoln County"," West Virginia","54","043","Cardiovascular diseases",-43.74
"Logan County"," West Virginia","54","045","Cardiovascular diseases",-37.48
"Marion County"," West Virginia","54","049","Cardiovascular diseases",-45.25
"Marshall County"," West Virginia","54","051","Cardiovascular diseases",-43.95
"Mason County"," West Virginia","54","053","Cardiovascular diseases",-49.14
"McDowell County"," West Virginia","54","047","Cardiovascular diseases",-33.35
"Mercer County"," West Virginia","54","055","Cardiovascular diseases",-38.58
"Mineral County"," West Virginia","54","057","Cardiovascular diseases",-51.37
"Mingo County"," West Virginia","54","059","Cardiovascular diseases",-44.05
"Monongalia County"," West Virginia","54","061","Cardiovascular diseases",-48.33
"Monroe County"," West Virginia","54","063","Cardiovascular diseases",-53.78
"Morgan County"," West Virginia","54","065","Cardiovascular diseases",-47.31
"Nicholas County"," West Virginia","54","067","Cardiovascular diseases",-37.74
"Ohio County"," West Virginia","54","069","Cardiovascular diseases",-52.75
"Pendleton County"," West Virginia","54","071","Cardiovascular diseases",-44.68
"Pleasants County"," West Virginia","54","073","Cardiovascular diseases",-39.72
"Pocahontas County"," West Virginia","54","075","Cardiovascular diseases",-48.78
"Preston County"," West Virginia","54","077","Cardiovascular diseases",-41.97
"Putnam County"," West Virginia","54","079","Cardiovascular diseases",-48.48
"Raleigh County"," West Virginia","54","081","Cardiovascular diseases",-48.06
"Randolph County"," West Virginia","54","083","Cardiovascular diseases",-37.2
"Ritchie County"," West Virginia","54","085","Cardiovascular diseases",-38.78
"Roane County"," West Virginia","54","087","Cardiovascular diseases",-46.85
"Summers County"," West Virginia","54","089","Cardiovascular diseases",-52.46
