"County","State","FIPS","GEO_ID","Category","Percent_Change_Mortality_Rate_1980_2014"
"Richmond County"," Virginia",51159,"0500000US051159","Cardiovascular diseases",-45.59
"Roanoke City"," Virginia",51770,"0500000US051770","Cardiovascular diseases",-33.35
"Roanoke County"," Virginia",51161,"0500000US051161","Cardiovascular diseases",-49.05
"Rockbridge County"," Virginia",51163,"0500000US051163","Cardiovascular diseases",-63.12
"Rockingham County"," Virginia",51165,"0500000US051165","Cardiovascular diseases",-56.6
"Russell County"," Virginia",51167,"0500000US051167","Cardiovascular diseases",-39.13
"Salem City"," Virginia",51775,"0500000US051775","Cardiovascular diseases",-54.41
"Scott County"," Virginia",51169,"0500000US051169","Cardiovascular diseases",-38.52
"Shenandoah County"," Virginia",51171,"0500000US051171","Cardiovascular diseases",-56.74
"Smyth County"," Virginia",51173,"0500000US051173","Cardiovascular diseases",-41.91
"Southampton County"," Virginia",51175,"0500000US051175","Cardiovascular diseases",-45.64
"Spotsylvania County"," Virginia",51177,"0500000US051177","Cardiovascular diseases",-55.3
"Stafford County"," Virginia",51179,"0500000US051179","Cardiovascular diseases",-58.54
"Staunton City"," Virginia",51790,"0500000US051790","Cardiovascular diseases",-53.77
"Suffolk City"," Virginia",51800,"0500000US051800","Cardiovascular diseases",-57.37
"Surry County"," Virginia",51181,"0500000US051181","Cardiovascular diseases",-55.32
"Sussex County"," Virginia",51183,"0500000US051183","Cardiovascular diseases",-46.28
"Tazewell County"," Virginia",51185,"0500000US051185","Cardiovascular diseases",-36.94
"Virginia Beach City"," Virginia",51810,"0500000US051810","Cardiovascular diseases",-56.74
"Warren County"," Virginia",51187,"0500000US051187","Cardiovascular diseases",-50.73
"Washington County"," Virginia",51191,"0500000US051191","Cardiovascular diseases",-49.2
"Waynesboro City"," Virginia",51820,"0500000US051820","Cardiovascular diseases",-53.77
"Westmoreland County"," Virginia",51193,"0500000US051193","Cardiovascular diseases",-52.49
"Williamsburg City"," Virginia",51830,"0500000US051830","Cardiovascular diseases",-58.13
"Winchester City"," Virginia",51840,"0500000US051840","Cardiovascular diseases",-57.96
"Wise County"," Virginia",51195,"0500000US051195","Cardiovascular diseases",-39.98
"Wythe County"," Virginia",51197,"0500000US051197","Cardiovascular diseases",-47.47
"York County"," Virginia",51199,"0500000US051199","Cardiovascular diseases",-56.77
"Adams County"," Washington",53001,"0500000US053001","Cardiovascular diseases",-45.01
"Asotin County"," Washington",53003,"0500000US053003","Cardiovascular diseases",-44.15
"Benton County"," Washington",53005,"0500000US053005","Cardiovascular diseases",-47.48
"Chelan County"," Washington",53007,"0500000US053007","Cardiovascular diseases",-49.84
"Clallam County"," Washington",53009,"0500000US053009","Cardiovascular diseases",-44.38
"Clark County"," Washington",53011,"0500000US053011","Cardiovascular diseases",-51.72
"Columbia County"," Washington",53013,"0500000US053013","Cardiovascular diseases",-51.19
"Cowlitz County"," Washington",53015,"0500000US053015","Cardiovascular diseases",-45.52
"Douglas County"," Washington",53017,"0500000US053017","Cardiovascular diseases",-45.87
"Ferry County"," Washington",53019,"0500000US053019","Cardiovascular diseases",-47.44
"Franklin County"," Washington",53021,"0500000US053021","Cardiovascular diseases",-50.37
"Garfield County"," Washington",53023,"0500000US053023","Cardiovascular diseases",-55.09
"Grant County"," Washington",53025,"0500000US053025","Cardiovascular diseases",-41.16
"Grays Harbor County"," Washington",53027,"0500000US053027","Cardiovascular diseases",-45.18
"Island County"," Washington",53029,"0500000US053029","Cardiovascular diseases",-56.8
"Jefferson County"," Washington",53031,"0500000US053031","Cardiovascular diseases",-52.88
"King County"," Washington",53033,"0500000US053033","Cardiovascular diseases",-51.33
"Kitsap County"," Washington",53035,"0500000US053035","Cardiovascular diseases",-46.35
"Kittitas County"," Washington",53037,"0500000US053037","Cardiovascular diseases",-49.25
"Klickitat County"," Washington",53039,"0500000US053039","Cardiovascular diseases",-50.44
"Lewis County"," Washington",53041,"0500000US053041","Cardiovascular diseases",-42.26
"Lincoln County"," Washington",53043,"0500000US053043","Cardiovascular diseases",-41.96
"Mason County"," Washington",53045,"0500000US053045","Cardiovascular diseases",-41.33
"Okanogan County"," Washington",53047,"0500000US053047","Cardiovascular diseases",-47.64
"Pacific County"," Washington",53049,"0500000US053049","Cardiovascular diseases",-33.19
"Pend Oreille County"," Washington",53051,"0500000US053051","Cardiovascular diseases",-48.09
"Pierce County"," Washington",53053,"0500000US053053","Cardiovascular diseases",-47.91
"San Juan County"," Washington",53055,"0500000US053055","Cardiovascular diseases",-58.47
"Skagit County"," Washington",53057,"0500000US053057","Cardiovascular diseases",-54.48
"Skamania County"," Washington",53059,"0500000US053059","Cardiovascular diseases",-52.55
"Snohomish County"," Washington",53061,"0500000US053061","Cardiovascular diseases",-48.14
"Spokane County"," Washington",53063,"0500000US053063","Cardiovascular diseases",-47.5
"Stevens County"," Washington",53065,"0500000US053065","Cardiovascular diseases",-37.43
"Thurston County"," Washington",53067,"0500000US053067","Cardiovascular diseases",-48.4
"Wahkiakum County"," Washington",53069,"0500000US053069","Cardiovascular diseases",-48.22
"Walla Walla County"," Washington",53071,"0500000US053071","Cardiovascular diseases",-39.57
"Whatcom County"," Washington",53073,"0500000US053073","Cardiovascular diseases",-46.21
"Whitman County"," Washington",53075,"0500000US053075","Cardiovascular diseases",-43.2
"Yakima County"," Washington",53077,"0500000US053077","Cardiovascular diseases",-40.52
"Barbour County"," West Virginia",54001,"0500000US054001","Cardiovascular diseases",-40.11
"Berkeley County"," West Virginia",54003,"0500000US054003","Cardiovascular diseases",-49.8
"Boone County"," West Virginia",54005,"0500000US054005","Cardiovascular diseases",-45.74
"Braxton County"," West Virginia",54007,"0500000US054007","Cardiovascular diseases",-49.93
"Brooke County"," West Virginia",54009,"0500000US054009","Cardiovascular diseases",-48.07
"Cabell County"," West Virginia",54011,"0500000US054011","Cardiovascular diseases",-49.76
"Calhoun County"," West Virginia",54013,"0500000US054013","Cardiovascular diseases",-49.69
"Clay County"," West Virginia",54015,"0500000US054015","Cardiovascular diseases",-52.15
"Doddridge County"," West Virginia",54017,"0500000US054017","Cardiovascular diseases",-42.71
"Fayette County"," West Virginia",54019,"0500000US054019","Cardiovascular diseases",-47.73
"Gilmer County"," West Virginia",54021,"0500000US054021","Cardiovascular diseases",-41.34
"Grant County"," West Virginia",54023,"0500000US054023","Cardiovascular diseases",-41.05
"Greenbrier County"," West Virginia",54025,"0500000US054025","Cardiovascular diseases",-49.91
"Hampshire County"," West Virginia",54027,"0500000US054027","Cardiovascular diseases",-52.79
"Hancock County"," West Virginia",54029,"0500000US054029","Cardiovascular diseases",-40.73
"Hardy County"," West Virginia",54031,"0500000US054031","Cardiovascular diseases",-49.28
"Harrison County"," West Virginia",54033,"0500000US054033","Cardiovascular diseases",-44.49
"Jackson County"," West Virginia",54035,"0500000US054035","Cardiovascular diseases",-46
"Jefferson County"," West Virginia",54037,"0500000US054037","Cardiovascular diseases",-55.65
"Kanawha County"," West Virginia",54039,"0500000US054039","Cardiovascular diseases",-50.24
"Lewis County"," West Virginia",54041,"0500000US054041","Cardiovascular diseases",-36.21
"Lincoln County"," West Virginia",54043,"0500000US054043","Cardiovascular diseases",-43.74
"Logan County"," West Virginia",54045,"0500000US054045","Cardiovascular diseases",-37.48
"Marion County"," West Virginia",54049,"0500000US054049","Cardiovascular diseases",-45.25
"Marshall County"," West Virginia",54051,"0500000US054051","Cardiovascular diseases",-43.95
"Mason County"," West Virginia",54053,"0500000US054053","Cardiovascular diseases",-49.14
"McDowell County"," West Virginia",54047,"0500000US054047","Cardiovascular diseases",-33.35
"Mercer County"," West Virginia",54055,"0500000US054055","Cardiovascular diseases",-38.58
"Mineral County"," West Virginia",54057,"0500000US054057","Cardiovascular diseases",-51.37
"Mingo County"," West Virginia",54059,"0500000US054059","Cardiovascular diseases",-44.05
"Monongalia County"," West Virginia",54061,"0500000US054061","Cardiovascular diseases",-48.33
"Monroe County"," West Virginia",54063,"0500000US054063","Cardiovascular diseases",-53.78
"Morgan County"," West Virginia",54065,"0500000US054065","Cardiovascular diseases",-47.31
"Nicholas County"," West Virginia",54067,"0500000US054067","Cardiovascular diseases",-37.74
"Ohio County"," West Virginia",54069,"0500000US054069","Cardiovascular diseases",-52.75
"Pendleton County"," West Virginia",54071,"0500000US054071","Cardiovascular diseases",-44.68
"Pleasants County"," West Virginia",54073,"0500000US054073","Cardiovascular diseases",-39.72
"Pocahontas County"," West Virginia",54075,"0500000US054075","Cardiovascular diseases",-48.78
"Preston County"," West Virginia",54077,"0500000US054077","Cardiovascular diseases",-41.97
"Putnam County"," West Virginia",54079,"0500000US054079","Cardiovascular diseases",-48.48
"Raleigh County"," West Virginia",54081,"0500000US054081","Cardiovascular diseases",-48.06
"Randolph County"," West Virginia",54083,"0500000US054083","Cardiovascular diseases",-37.2
"Ritchie County"," West Virginia",54085,"0500000US054085","Cardiovascular diseases",-38.78
"Roane County"," West Virginia",54087,"0500000US054087","Cardiovascular diseases",-46.85
"Summers County"," West Virginia",54089,"0500000US054089","Cardiovascular diseases",-52.46
"Taylor County"," West Virginia",54091,"0500000US054091","Cardiovascular diseases",-42.65
"Tucker County"," West Virginia",54093,"0500000US054093","Cardiovascular diseases",-45.63
"Tyler County"," West Virginia",54095,"0500000US054095","Cardiovascular diseases",-43.28
"Upshur County"," West Virginia",54097,"0500000US054097","Cardiovascular diseases",-43.28
"Wayne County"," West Virginia",54099,"0500000US054099","Cardiovascular diseases",-47.48
"Webster County"," West Virginia",54101,"0500000US054101","Cardiovascular diseases",-40.59
"Wetzel County"," West Virginia",54103,"0500000US054103","Cardiovascular diseases",-43.52
"Wirt County"," West Virginia",54105,"0500000US054105","Cardiovascular diseases",-42.53
"Wood County"," West Virginia",54107,"0500000US054107","Cardiovascular diseases",-32.19
"Wyoming County"," West Virginia",54109,"0500000US054109","Cardiovascular diseases",-40.71
"Adams County"," Wisconsin",55001,"0500000US055001","Cardiovascular diseases",-44.36
"Ashland County"," Wisconsin",55003,"0500000US055003","Cardiovascular diseases",-42.9
"Barron County"," Wisconsin",55005,"0500000US055005","Cardiovascular diseases",-45.01
"Bayfield County"," Wisconsin",55007,"0500000US055007","Cardiovascular diseases",-54.06
"Brown County"," Wisconsin",55009,"0500000US055009","Cardiovascular diseases",-48.73
"Buffalo County"," Wisconsin",55011,"0500000US055011","Cardiovascular diseases",-40.29
"Burnett County"," Wisconsin",55013,"0500000US055013","Cardiovascular diseases",-55.22
"Calumet County"," Wisconsin",55015,"0500000US055015","Cardiovascular diseases",-49.13
"Chippewa County"," Wisconsin",55017,"0500000US055017","Cardiovascular diseases",-51.87
"Clark County"," Wisconsin",55019,"0500000US055019","Cardiovascular diseases",-44.85
"Columbia County"," Wisconsin",55021,"0500000US055021","Cardiovascular diseases",-48.73
"Crawford County"," Wisconsin",55023,"0500000US055023","Cardiovascular diseases",-46.2
"Dane County"," Wisconsin",55025,"0500000US055025","Cardiovascular diseases",-51.49
"Dodge County"," Wisconsin",55027,"0500000US055027","Cardiovascular diseases",-46.12
"Door County"," Wisconsin",55029,"0500000US055029","Cardiovascular diseases",-50.91
"Douglas County"," Wisconsin",55031,"0500000US055031","Cardiovascular diseases",-54.74
"Dunn County"," Wisconsin",55033,"0500000US055033","Cardiovascular diseases",-47.03
"Eau Claire County"," Wisconsin",55035,"0500000US055035","Cardiovascular diseases",-50.03
"Florence County"," Wisconsin",55037,"0500000US055037","Cardiovascular diseases",-44.9
"Fond du Lac County"," Wisconsin",55039,"0500000US055039","Cardiovascular diseases",-48.18
"Forest County"," Wisconsin",55041,"0500000US055041","Cardiovascular diseases",-48.77
"Grant County"," Wisconsin",55043,"0500000US055043","Cardiovascular diseases",-44.63
"Green County"," Wisconsin",55045,"0500000US055045","Cardiovascular diseases",-56.53
"Green Lake County"," Wisconsin",55047,"0500000US055047","Cardiovascular diseases",-40.36
"Iowa County"," Wisconsin",55049,"0500000US055049","Cardiovascular diseases",-49.52
"Iron County"," Wisconsin",55051,"0500000US055051","Cardiovascular diseases",-49.7
"Jackson County"," Wisconsin",55053,"0500000US055053","Cardiovascular diseases",-39.11
"Jefferson County"," Wisconsin",55055,"0500000US055055","Cardiovascular diseases",-53.57
"Juneau County"," Wisconsin",55057,"0500000US055057","Cardiovascular diseases",-47.61
"Kenosha County"," Wisconsin",55059,"0500000US055059","Cardiovascular diseases",-46.95
"Kewaunee County"," Wisconsin",55061,"0500000US055061","Cardiovascular diseases",-53.23
"La Crosse County"," Wisconsin",55063,"0500000US055063","Cardiovascular diseases",-51.47
"Lafayette County"," Wisconsin",55065,"0500000US055065","Cardiovascular diseases",-57.41
"Langlade County"," Wisconsin",55067,"0500000US055067","Cardiovascular diseases",-48.66
"Lincoln County"," Wisconsin",55069,"0500000US055069","Cardiovascular diseases",-51.64
"Manitowoc County"," Wisconsin",55071,"0500000US055071","Cardiovascular diseases",-49.34
"Marathon County"," Wisconsin",55073,"0500000US055073","Cardiovascular diseases",-55.37
"Marinette County"," Wisconsin",55075,"0500000US055075","Cardiovascular diseases",-43.98
"Marquette County"," Wisconsin",55077,"0500000US055077","Cardiovascular diseases",-50.84
"Menominee County"," Wisconsin",55078,"0500000US055078","Cardiovascular diseases",-67.37
"Milwaukee County"," Wisconsin",55079,"0500000US055079","Cardiovascular diseases",-46.27
"Monroe County"," Wisconsin",55081,"0500000US055081","Cardiovascular diseases",-46.42
"Oconto County"," Wisconsin",55083,"0500000US055083","Cardiovascular diseases",-50.22
"Oneida County"," Wisconsin",55085,"0500000US055085","Cardiovascular diseases",-48.3
"Outagamie County"," Wisconsin",55087,"0500000US055087","Cardiovascular diseases",-52.22
"Ozaukee County"," Wisconsin",55089,"0500000US055089","Cardiovascular diseases",-51.43
"Pepin County"," Wisconsin",55091,"0500000US055091","Cardiovascular diseases",-48.95
"Pierce County"," Wisconsin",55093,"0500000US055093","Cardiovascular diseases",-51.23
"Polk County"," Wisconsin",55095,"0500000US055095","Cardiovascular diseases",-47.11
"Portage County"," Wisconsin",55097,"0500000US055097","Cardiovascular diseases",-55.35
"Price County"," Wisconsin",55099,"0500000US055099","Cardiovascular diseases",-47.25
"Racine County"," Wisconsin",55101,"0500000US055101","Cardiovascular diseases",-51.78
"Richland County"," Wisconsin",55103,"0500000US055103","Cardiovascular diseases",-47.43
